request_id,created_at,completed_at,caisse,service,request_type,sla_days,processing_days,is_completed,is_success,team_size_fte,productivity_target,within_sla
REQ-00023381,2026-02-24,2026-02-26 22:59:06.486626760,Caisse 02,Accidents du travail,Demande standard,10,2.96,True,True,18,39.88,True
REQ-00023248,2026-02-24,2026-03-01 17:54:00.414027224,Caisse 06,Complémentaire santé,Demande standard,7,5.75,True,True,23,41.73,True
REQ-00015015,2026-02-24,2026-02-26 18:30:23.965388020,Caisse 06,Affiliation,Ouverture de droits,10,2.77,True,True,19,28.19,True
REQ-00001071,2026-02-24,2026-02-28 04:55:30.637317198,Caisse 01,Indemnités journalières,Demande standard,8,4.21,True,True,28,46.84,True
REQ-00013181,2026-02-24,2026-03-02 22:20:15.975172507,Caisse 07,Affiliation,Réclamation,10,6.93,True,True,9,39.08,True
REQ-00019387,2026-02-24,2026-03-02 06:31:08.743047372,Caisse 01,Indemnités journalières,Réclamation,8,6.27,True,True,14,41.05,True
REQ-00029112,2026-02-24,2026-03-03 03:25:21.030043788,Caisse 08,Affiliation,Demande standard,10,7.14,True,False,18,26.4,True
REQ-00019122,2026-02-24,2026-02-26 10:19:11.521308956,Caisse 02,Indemnités journalières,Ouverture de droits,8,2.43,True,True,24,32.47,True
REQ-00019120,2026-02-24,2026-02-26 19:09:05.230196562,Caisse 06,Remboursements,Demande standard,5,2.8,True,True,18,29.24,True
REQ-00019094,2026-02-24,2026-02-26 04:12:16.525084311,Caisse 02,Remboursements,Ouverture de droits,5,2.18,True,True,18,28.86,True
REQ-00029181,2026-02-24,2026-03-01 07:21:52.072755482,Caisse 08,Indemnités journalières,Ouverture de droits,8,5.31,True,True,19,38.41,True
REQ-00019755,2026-02-24,2026-03-02 13:43:51.898848804,Caisse 06,Accidents du travail,Mise à jour dossier,10,6.57,True,True,10,31.83,True
REQ-00019625,2026-02-24,2026-02-26 04:25:10.974694010,Caisse 03,Remboursements,Demande standard,5,2.18,True,True,29,26.34,True
REQ-00017449,2026-02-25,2026-03-12 06:14:07.079192465,Caisse 03,Affiliation,Mise à jour dossier,10,15.26,True,True,8,26.41,False
REQ-00007726,2026-02-25,2026-02-26 18:42:03.576615577,Caisse 07,Remboursements,Demande standard,5,1.78,True,True,17,37.16,True
REQ-00018138,2026-02-25,2026-03-01 13:10:18.092996178,Caisse 02,Remboursements,Mise à jour dossier,5,4.55,True,True,24,25.66,True
REQ-00007445,2026-02-25,2026-02-27 13:54:54.500156081,Caisse 03,Remboursements,Mise à jour dossier,5,2.58,True,True,22,31.08,True
REQ-00024579,2026-02-25,2026-02-28 19:12:06.805585569,Caisse 02,Remboursements,Réclamation,5,3.8,True,True,22,45.56,True
REQ-00003233,2026-02-25,2026-02-25 18:17:17.596909760,Caisse 06,Complémentaire santé,Réclamation,7,0.76,True,False,12,34.77,True
REQ-00011156,2026-02-25,2026-03-09 01:47:01.686660403,Caisse 05,Affiliation,Justificatif,10,12.07,True,True,27,27.02,False
REQ-00006212,2026-02-25,2026-02-27 01:20:51.346326292,Caisse 04,Indemnités journalières,Ouverture de droits,8,2.06,True,True,16,29.02,True
REQ-00020300,2026-02-25,2026-03-13 02:11:30.423405503,Caisse 04,Accidents du travail,Réclamation,10,16.09,True,True,13,30.97,False
REQ-00014272,2026-02-25,2026-03-13 20:52:04.145208268,Caisse 03,Accidents du travail,Mise à jour dossier,10,16.87,True,False,11,35.85,False
REQ-00019579,2026-02-25,2026-02-25 13:42:35.647788162,Caisse 05,Remboursements,Demande standard,5,0.57,True,True,9,26.57,True
REQ-00014190,2026-02-25,2026-02-25 22:32:39.965115528,Caisse 07,Affiliation,Justificatif,10,0.94,True,True,17,36.17,True
REQ-00027473,2026-02-25,2026-03-02 04:56:13.424963668,Caisse 05,Remboursements,Justificatif,5,5.21,True,True,25,24.81,False
REQ-00006974,2026-02-25,2026-02-28 08:38:19.208660265,Caisse 02,Indemnités journalières,Demande standard,8,3.36,True,True,19,38.93,True
REQ-00015689,2026-02-25,2026-02-27 20:41:24.840058997,Caisse 05,Remboursements,Mise à jour dossier,5,2.86,True,True,11,34.79,True
REQ-00028803,2026-02-25,2026-02-28 01:35:08.559209172,Caisse 05,Accidents du travail,Ouverture de droits,10,3.07,True,True,13,28.89,True
REQ-00009108,2026-02-25,2026-03-01 23:56:43.804591575,Caisse 03,Remboursements,Demande standard,5,5.0,True,True,30,36.94,True
REQ-00026879,2026-02-25,2026-02-25 13:55:22.819721854,Caisse 07,Indemnités journalières,Mise à jour dossier,8,0.58,True,True,24,35.59,True
REQ-00008211,2026-02-25,2026-02-25 13:13:12.898932061,Caisse 05,Remboursements,Demande standard,5,0.55,True,True,12,37.51,True
REQ-00018288,2026-02-25,2026-03-01 13:51:24.407426664,Caisse 02,Complémentaire santé,Demande standard,7,4.58,True,True,17,29.1,True
REQ-00026808,2026-02-25,2026-03-04 15:16:45.303789247,Caisse 03,Complémentaire santé,Demande standard,7,7.64,True,True,14,31.77,False
REQ-00028783,2026-02-25,2026-03-08 22:35:18.937648452,Caisse 02,Accidents du travail,Demande standard,10,11.94,True,True,23,32.11,False
REQ-00002438,2026-02-25,2026-02-26 03:35:55.694506879,Caisse 08,Remboursements,Demande standard,5,1.15,True,True,13,34.63,True
REQ-00009671,2026-02-25,2026-02-28 11:10:03.472733288,Caisse 06,Complémentaire santé,Demande standard,7,3.47,True,True,18,37.1,True
REQ-00017455,2026-02-25,2026-03-02 18:40:23.845875372,Caisse 03,Complémentaire santé,Demande standard,7,5.78,True,True,11,36.68,True
REQ-00026941,2026-02-25,2026-02-26 00:27:49.007571566,Caisse 03,Accidents du travail,Mise à jour dossier,10,1.02,True,True,21,25.21,True
REQ-00009531,2026-02-25,2026-03-11 05:01:20.114021712,Caisse 05,Affiliation,Mise à jour dossier,10,14.21,True,True,26,35.86,False
REQ-00017550,2026-02-25,2026-03-01 00:33:49.311783619,Caisse 07,Accidents du travail,Demande standard,10,4.02,True,True,16,34.59,True
REQ-00015099,2026-02-25,2026-03-05 01:26:41.318503235,Caisse 01,Indemnités journalières,Mise à jour dossier,8,8.06,True,False,29,41.19,False
REQ-00008511,2026-02-25,2026-02-27 16:24:30.013047691,Caisse 04,Accidents du travail,Mise à jour dossier,10,2.68,True,True,15,41.93,True
REQ-00022814,2026-02-25,2026-02-27 21:34:07.128149185,Caisse 01,Affiliation,Demande standard,10,2.9,True,True,23,26.33,True
REQ-00005536,2026-02-25,2026-02-27 07:37:45.476259709,Caisse 02,Remboursements,Demande standard,5,2.32,True,True,13,42.7,True
REQ-00022246,2026-02-25,2026-02-28 13:57:22.750169613,Caisse 04,Affiliation,Demande standard,10,3.58,True,True,20,34.0,True
REQ-00021343,2026-02-25,2026-02-28 05:01:20.217116386,Caisse 01,Affiliation,Justificatif,10,3.21,True,True,19,30.66,True
REQ-00008887,2026-02-25,2026-02-28 13:20:20.767907921,Caisse 03,Affiliation,Mise à jour dossier,10,3.56,True,True,17,41.57,True
REQ-00001274,2026-02-25,2026-03-01 17:25:51.940124808,Caisse 06,Affiliation,Demande standard,10,4.73,True,True,17,33.21,True
REQ-00025882,2026-02-25,2026-02-26 03:36:55.917438471,Caisse 05,Remboursements,Ouverture de droits,5,1.15,True,True,9,30.51,True
REQ-00003206,2026-02-26,2026-03-04 00:35:04.471582513,Caisse 08,Remboursements,Demande standard,5,6.02,True,True,21,28.56,False
REQ-00015933,2026-02-26,2026-02-28 19:10:45.948990950,Caisse 02,Affiliation,Mise à jour dossier,10,2.8,True,True,23,34.67,True
REQ-00024467,2026-02-26,2026-03-02 04:25:25.470356551,Caisse 07,Remboursements,Ouverture de droits,5,4.18,True,True,18,38.55,True
REQ-00018344,2026-02-26,2026-02-27 14:54:45.905583329,Caisse 02,Affiliation,Mise à jour dossier,10,1.62,True,True,12,34.18,True
REQ-00022777,2026-02-26,2026-02-26 07:35:36.290172949,Caisse 01,Remboursements,Mise à jour dossier,5,0.32,True,True,26,32.33,True
REQ-00000257,2026-02-26,2026-03-02 02:46:02.877712291,Caisse 06,Affiliation,Justificatif,10,4.12,True,True,25,35.16,True
REQ-00003390,2026-02-26,2026-03-04 05:33:14.434674439,Caisse 07,Complémentaire santé,Réclamation,7,6.23,True,True,18,27.93,True
REQ-00006853,2026-02-26,2026-03-05 21:55:41.571482710,Caisse 06,Indemnités journalières,Demande standard,8,7.91,True,True,28,34.17,True
REQ-00025069,2026-02-26,2026-03-09 16:35:30.889338852,Caisse 03,Indemnités journalières,Mise à jour dossier,8,11.69,True,True,16,28.57,False
REQ-00015912,2026-02-26,2026-03-04 20:19:57.247684366,Caisse 02,Remboursements,Demande standard,5,6.85,True,True,15,39.34,False
REQ-00013758,2026-02-26,2026-03-01 14:45:24.521029315,Caisse 01,Indemnités journalières,Justificatif,8,3.61,True,True,14,32.98,True
REQ-00022567,2026-02-26,2026-02-27 01:09:59.446558465,Caisse 05,Complémentaire santé,Réclamation,7,1.05,True,False,21,36.03,True
REQ-00027585,2026-02-26,2026-03-04 08:30:37.961027778,Caisse 04,Remboursements,Demande standard,5,6.35,True,True,16,36.61,False
REQ-00008839,2026-02-26,2026-03-12 22:00:43.083179184,Caisse 06,Affiliation,Réclamation,10,14.92,True,True,12,35.69,False
REQ-00022186,2026-02-26,,Caisse 05,Affiliation,Réclamation,10,5.06,False,False,20,30.22,False
REQ-00017114,2026-02-26,2026-03-07 01:45:49.376819473,Caisse 01,Indemnités journalières,Mise à jour dossier,8,9.07,True,False,18,41.0,False
REQ-00013262,2026-02-26,2026-03-03 21:18:39.760467831,Caisse 02,Accidents du travail,Demande standard,10,5.89,True,True,8,30.4,True
REQ-00000049,2026-02-26,2026-03-08 16:26:53.434636725,Caisse 06,Affiliation,Ouverture de droits,10,10.69,True,True,17,33.65,False
REQ-00005124,2026-02-26,2026-03-03 10:02:02.714356020,Caisse 07,Affiliation,Ouverture de droits,10,5.42,True,True,10,33.84,True
REQ-00005129,2026-02-26,2026-02-28 00:19:16.911678601,Caisse 01,Indemnités journalières,Ouverture de droits,8,2.01,True,True,22,39.4,True
REQ-00021089,2026-02-26,2026-03-07 05:39:24.152207878,Caisse 07,Indemnités journalières,Ouverture de droits,8,9.24,True,True,23,36.82,False
REQ-00021101,2026-02-26,2026-03-07 23:34:49.091819545,Caisse 07,Affiliation,Ouverture de droits,10,9.98,True,True,12,21.76,True
REQ-00019429,2026-02-26,2026-03-02 18:31:43.023122855,Caisse 01,Affiliation,Ouverture de droits,10,4.77,True,True,30,30.71,True
REQ-00021129,2026-02-26,2026-03-01 05:23:47.176120512,Caisse 02,Complémentaire santé,Ouverture de droits,7,3.22,True,True,29,34.14,True
REQ-00021152,2026-02-26,2026-02-28 03:36:49.060371219,Caisse 07,Complémentaire santé,Demande standard,7,2.15,True,True,17,29.51,True
REQ-00001668,2026-02-26,2026-03-06 06:00:06.980903161,Caisse 03,Affiliation,Ouverture de droits,10,8.25,True,True,26,32.7,True
REQ-00015247,2026-02-26,2026-02-27 18:37:54.429917808,Caisse 03,Remboursements,Justificatif,5,1.78,True,True,20,37.31,True
REQ-00021236,2026-02-26,2026-02-27 13:08:53.168503012,Caisse 01,Indemnités journalières,Réclamation,8,1.55,True,True,27,24.78,True
REQ-00026930,2026-02-26,2026-03-02 12:06:29.514271944,Caisse 08,Remboursements,Demande standard,5,4.5,True,True,13,39.57,True
REQ-00006718,2026-02-26,2026-02-26 20:37:05.670439492,Caisse 01,Remboursements,Mise à jour dossier,5,0.86,True,True,21,25.38,True
REQ-00025867,2026-02-26,2026-02-27 15:48:41.981696562,Caisse 05,Remboursements,Ouverture de droits,5,1.66,True,True,8,37.32,True
REQ-00016805,2026-02-26,2026-02-28 23:27:26.994971845,Caisse 08,Remboursements,Réclamation,5,2.98,True,False,14,40.72,True
REQ-00018648,2026-02-26,2026-02-27 05:04:27.328291193,Caisse 08,Remboursements,Mise à jour dossier,5,1.21,True,True,23,32.11,True
REQ-00011193,2026-02-26,2026-02-27 21:08:17.242245061,Caisse 01,Remboursements,Demande standard,5,1.88,True,True,30,24.23,True
REQ-00021814,2026-02-26,2026-03-10 07:13:10.218550995,Caisse 05,Indemnités journalières,Demande standard,8,12.3,True,True,28,31.2,False
REQ-00015527,2026-02-26,2026-03-05 07:08:24.790731072,Caisse 03,Affiliation,Mise à jour dossier,10,7.3,True,True,14,36.78,True
REQ-00015547,2026-02-26,2026-03-04 16:48:17.785303695,Caisse 08,Remboursements,Demande standard,5,6.7,True,True,11,36.6,False
REQ-00009351,2026-02-26,2026-03-05 01:03:35.958562061,Caisse 05,Complémentaire santé,Ouverture de droits,7,7.04,True,True,13,28.42,False
REQ-00002034,2026-02-26,2026-03-03 15:19:30.922246865,Caisse 04,Remboursements,Ouverture de droits,5,5.64,True,True,13,34.31,False
REQ-00006454,2026-02-26,2026-03-04 14:57:46.769688112,Caisse 06,Remboursements,Mise à jour dossier,5,6.62,True,True,16,44.21,False
REQ-00013528,2026-02-26,2026-03-04 14:11:14.119258156,Caisse 03,Remboursements,Demande standard,5,6.59,True,True,21,34.95,False
REQ-00003519,2026-02-26,2026-03-03 13:45:56.253203760,Caisse 04,Affiliation,Demande standard,10,5.57,True,True,27,31.63,True
REQ-00027353,2026-02-26,2026-02-28 13:05:27.946327502,Caisse 02,Indemnités journalières,Réclamation,8,2.55,True,False,16,38.25,True
REQ-00029604,2026-02-26,2026-03-17 23:34:18.247877878,Caisse 05,Accidents du travail,Réclamation,10,19.98,True,True,9,27.97,False
REQ-00004201,2026-02-26,2026-03-06 17:51:50.825799440,Caisse 08,Complémentaire santé,Demande standard,7,8.74,True,True,19,37.43,False
REQ-00021420,2026-02-26,2026-03-29 14:50:28.691606198,Caisse 03,Accidents du travail,Réclamation,10,31.62,True,False,13,27.68,False
REQ-00006350,2026-02-26,2026-03-02 20:28:22.808381554,Caisse 01,Indemnités journalières,Demande standard,8,4.85,True,True,26,35.2,True
REQ-00012412,2026-02-26,2026-03-04 02:04:23.023239153,Caisse 01,Indemnités journalières,Mise à jour dossier,8,6.09,True,True,17,36.65,True
REQ-00028972,2026-02-26,2026-03-02 10:53:40.041914559,Caisse 07,Indemnités journalières,Mise à jour dossier,8,4.45,True,True,20,36.14,True
REQ-00018148,2026-02-26,2026-03-05 00:42:51.057401892,Caisse 01,Indemnités journalières,Mise à jour dossier,8,7.03,True,True,19,31.07,True
REQ-00001298,2026-02-26,2026-02-28 11:45:59.199832477,Caisse 01,Accidents du travail,Justificatif,10,2.49,True,True,16,29.93,True
REQ-00000416,2026-02-26,2026-03-03 13:33:26.502234226,Caisse 01,Indemnités journalières,Demande standard,8,5.56,True,True,25,29.03,True
REQ-00026748,2026-02-26,2026-02-28 15:18:26.222493959,Caisse 05,Indemnités journalières,Justificatif,8,2.64,True,True,29,39.18,True
REQ-00028006,2026-02-26,2026-02-28 06:35:36.474743183,Caisse 03,Indemnités journalières,Mise à jour dossier,8,2.27,True,True,27,31.96,True
REQ-00027652,2026-02-26,2026-02-28 23:09:43.667151914,Caisse 07,Accidents du travail,Demande standard,10,2.97,True,True,16,31.75,True
REQ-00016026,2026-02-26,2026-03-03 15:51:44.997418100,Caisse 04,Accidents du travail,Justificatif,10,5.66,True,True,23,37.03,True
REQ-00023262,2026-02-26,2026-03-05 17:22:25.523663888,Caisse 06,Remboursements,Mise à jour dossier,5,7.72,True,True,16,30.67,False
REQ-00027645,2026-02-26,2026-03-08 20:02:54.685789863,Caisse 06,Accidents du travail,Réclamation,10,10.84,True,False,30,25.48,False
REQ-00009162,2026-02-26,2026-03-03 03:20:24.537664731,Caisse 02,Remboursements,Mise à jour dossier,5,5.14,True,True,21,36.33,False
REQ-00018326,2026-02-27,2026-03-03 12:32:29.986890118,Caisse 04,Indemnités journalières,Demande standard,8,4.52,True,True,23,37.82,True
REQ-00026097,2026-02-27,2026-03-07 15:33:02.631372724,Caisse 07,Affiliation,Réclamation,10,8.65,True,False,22,25.34,True
REQ-00022792,2026-02-27,2026-03-01 17:49:43.932632609,Caisse 02,Indemnités journalières,Demande standard,8,2.74,True,True,24,36.43,True
REQ-00001327,2026-02-27,2026-03-08 18:10:28.814851721,Caisse 04,Affiliation,Demande standard,10,9.76,True,True,17,38.54,True
REQ-00008434,2026-02-27,2026-03-01 09:10:41.954789951,Caisse 05,Remboursements,Demande standard,5,2.38,True,True,25,29.77,True
REQ-00005644,2026-02-27,2026-03-02 13:07:45.024412224,Caisse 02,Remboursements,Mise à jour dossier,5,3.55,True,True,23,31.77,True
REQ-00005598,2026-02-27,2026-02-28 03:52:54.616184650,Caisse 04,Remboursements,Mise à jour dossier,5,1.16,True,True,12,31.04,True
REQ-00018145,2026-02-27,2026-03-08 18:20:53.923773540,Caisse 04,Accidents du travail,Demande standard,10,9.76,True,True,11,45.19,True
REQ-00011626,2026-02-27,2026-03-03 23:55:07.497057048,Caisse 02,Indemnités journalières,Réclamation,8,5.0,True,True,8,35.93,True
REQ-00002468,2026-02-27,2026-02-28 04:59:52.981269843,Caisse 08,Remboursements,Demande standard,5,1.21,True,True,20,38.98,True
REQ-00011490,2026-02-27,2026-03-12 03:04:10.890728754,Caisse 03,Indemnités journalières,Mise à jour dossier,8,13.13,True,True,8,41.18,False
REQ-00007328,2026-02-27,2026-03-18 12:42:26.713540128,Caisse 05,Accidents du travail,Demande standard,10,19.53,True,True,15,29.64,False
REQ-00017909,2026-02-27,2026-03-07 23:34:40.528298467,Caisse 04,Indemnités journalières,Demande standard,8,8.98,True,True,24,32.33,False
REQ-00011971,2026-02-27,2026-03-01 03:14:52.340932518,Caisse 03,Complémentaire santé,Demande standard,7,2.14,True,True,21,40.78,True
REQ-00022731,2026-02-27,2026-03-10 22:00:16.940423828,Caisse 07,Accidents du travail,Ouverture de droits,10,11.92,True,True,13,28.41,False
REQ-00022159,2026-02-27,2026-03-06 19:31:59.744491423,Caisse 07,Indemnités journalières,Justificatif,8,7.81,True,True,30,44.4,True
REQ-00009789,2026-02-27,2026-03-03 20:25:28.793881992,Caisse 04,Remboursements,Mise à jour dossier,5,4.85,True,True,26,31.37,True
REQ-00005955,2026-02-27,2026-03-08 06:20:10.715927703,Caisse 06,Indemnités journalières,Ouverture de droits,8,9.26,True,True,12,25.97,False
REQ-00025142,2026-02-27,2026-03-04 06:05:20.553138398,Caisse 03,Remboursements,Mise à jour dossier,5,5.25,True,True,24,33.91,False
REQ-00028541,2026-02-27,2026-03-03 06:01:13.684430714,Caisse 04,Complémentaire santé,Mise à jour dossier,7,4.25,True,True,29,33.49,True
REQ-00011953,2026-02-27,2026-03-01 20:41:10.705295045,Caisse 04,Complémentaire santé,Mise à jour dossier,7,2.86,True,True,11,38.84,True
REQ-00017248,2026-02-27,2026-03-02 11:22:06.762263208,Caisse 02,Indemnités journalières,Demande standard,8,3.47,True,True,28,40.51,True
REQ-00000711,2026-02-27,2026-03-09 03:30:54.440528074,Caisse 08,Accidents du travail,Ouverture de droits,10,10.15,True,False,21,34.87,False
REQ-00024168,2026-02-27,2026-03-06 04:54:21.376299568,Caisse 07,Affiliation,Demande standard,10,7.2,True,True,28,30.9,True
REQ-00009597,2026-02-27,2026-03-03 11:44:27.067456481,Caisse 01,Affiliation,Mise à jour dossier,10,4.49,True,True,26,25.12,True
REQ-00008359,2026-02-27,2026-03-02 02:31:42.359844740,Caisse 08,Remboursements,Demande standard,5,3.11,True,True,20,37.35,True
REQ-00008647,2026-02-27,2026-03-17 00:42:44.066518260,Caisse 03,Indemnités journalières,Mise à jour dossier,8,18.03,True,True,19,42.29,False
REQ-00004999,2026-02-27,2026-03-02 18:53:15.709508525,Caisse 01,Affiliation,Demande standard,10,3.79,True,False,28,27.6,True
REQ-00004166,2026-02-27,2026-02-28 15:30:39.144235501,Caisse 01,Remboursements,Demande standard,5,1.65,True,True,22,41.53,True
REQ-00004924,2026-02-27,2026-03-01 12:06:20.436809097,Caisse 01,Affiliation,Demande standard,10,2.5,True,True,16,28.86,True
REQ-00008317,2026-02-27,2026-03-04 15:38:50.572514100,Caisse 06,Remboursements,Réclamation,5,5.65,True,True,15,30.72,False
REQ-00018895,2026-02-27,2026-03-01 01:43:33.220625197,Caisse 08,Affiliation,Ouverture de droits,10,2.07,True,True,22,35.87,True
REQ-00008671,2026-02-27,2026-03-13 14:44:14.337421028,Caisse 05,Indemnités journalières,Réclamation,8,14.61,True,True,14,31.53,False
REQ-00016896,2026-02-27,2026-03-07 17:42:08.769955345,Caisse 04,Indemnités journalières,Mise à jour dossier,8,8.74,True,True,10,37.84,False
REQ-00026367,2026-02-27,2026-03-15 09:18:37.866411887,Caisse 07,Complémentaire santé,Mise à jour dossier,7,16.39,True,True,24,38.75,False
REQ-00029833,2026-02-27,2026-02-27 21:39:51.335011653,Caisse 06,Affiliation,Mise à jour dossier,10,0.9,True,True,29,42.32,True
REQ-00007053,2026-02-27,2026-02-28 16:58:01.508361683,Caisse 05,Remboursements,Demande standard,5,1.71,True,True,16,44.04,True
